method,op,category,recv_class,prop
2472,get,slot_sealed,BossTotem,legsWalkingAng
2472,get,slot_sealed,BossTotem,armsJumpingPos
2472,call,recv_unknown,,clone
2472,get,slot_sealed,BossTotem,armsJumpingPos
2472,call,recv_unknown,,clone
2472,call,recv_unknown,,add
2472,get,recv_unknown,,length
2472,call,recv_unknown,,normalize
2472,get,slot_sealed,BossTotem,armsJumpingAng
2472,get,slot_sealed,BossTotem,armsJumpingAng
2472,get,slot_sealed,BossTotem,headJumpingPos
2472,call,recv_unknown,,clone
2472,get,slot_sealed,BossTotem,headJumpingPos
2472,call,recv_unknown,,clone
2472,call,recv_unknown,,add
2472,get,slot_sealed,BossTotem,headPos
2472,get,slot_sealed,BossTotem,headPos
2472,get,recv_unknown,,length
2472,call,recv_unknown,,normalize
2472,get,slot_sealed,BossTotem,headJumpingAng
2472,get,slot_sealed,BossTotem,headJumpingAng
2472,get,slot_sealed,BossTotem,legsJumpingPos
2472,call,recv_unknown,,clone
2472,get,slot_sealed,BossTotem,legsJumpingPos
2472,call,recv_unknown,,clone
2472,call,recv_unknown,,add
2472,get,recv_unknown,,length
2472,call,recv_unknown,,normalize
2472,get,slot_sealed,BossTotem,legsJumpingAng
2472,get,slot_sealed,BossTotem,legsJumpingAng
2472,get,recv_scope,,armsRestingPos
2472,call,recv_unknown,,clone
2472,get,slot_sealed,BossTotem,headRestingPos
2472,call,recv_unknown,,clone
2472,get,slot_sealed,BossTotem,legsRestingPos
2472,call,recv_unknown,,clone
2472,get,slot_sealed,BossTotem,currentAnimation
2472,get,recv_scope,,destroy
2472,get,slot_sealed,BossTotem,rumblingTime
2472,set,slot_sealed,BossTotem,rumblingTime
2472,get,recv_scope,,FP
2472,get,recv_classobj,,world
2472,get,recv_scope,,Game
2472,get,slot_sealed,BossTotem,rumblingTime
2472,get,slot_sealed,BossTotem,rumblingTimeMax
2472,call,recv_unknown,,drawCover
2472,get,recv_scope,,Draw
2472,get,recv_scope,,FP
2472,get,recv_classobj,,world
2472,get,recv_scope,,Game
2472,get,recv_unknown,,nightBmp
2472,get,recv_scope,,FP
2472,get,recv_classobj,,camera
2472,call,recv_classobj,,setTarget
2472,get,recv_scope,,Draw
2472,get,recv_scope,,FP
2472,get,recv_classobj,,camera
2472,get,recv_unknown,,x
2472,get,recv_scope,,FP
2472,get,recv_classobj,,camera
2472,get,recv_unknown,,y
2472,get,recv_scope,,FP
2472,get,recv_classobj,,screen
2472,get,recv_unknown,,width
2472,get,recv_scope,,FP
2472,get,recv_classobj,,screen
2472,get,recv_unknown,,height
2472,get,slot_sealed,BossTotem,rumblingTime
2472,get,slot_sealed,BossTotem,rumblingTimeMax
2472,call,recv_classobj,,rect
2472,get,recv_scope,,Draw
2472,call,recv_classobj,,resetTarget
2472,get,slot_sealed,BossTotem,rumblingTime
2472,get,slot_sealed,BossTotem,rumblingTimeMax
2472,get,recv_scope,,FP
2472,get,recv_classobj,,world
2472,call,recv_unknown,,remove
2472,get,slot_sealed,BossTotem,activationStage
2472,get,recv_scope,,Math
2472,get,slot_sealed,BossTotem,rumblingTime
2472,get,slot_sealed,BossTotem,rumblingTimeMax
2472,get,recv_scope,,Math
2472,get,recv_unknown,,PI
2472,call,recv_unknown,,cos
2472,get,recv_scope,,Math
2472,call,recv_unknown,,random
2472,get,slot_sealed,BossTotem,rumbleAngleMax
2472,get,recv_scope,,Math
2472,call,recv_unknown,,random
2472,get,slot_sealed,BossTotem,rumbleDistMax
2472,get,recv_unknown,,x
2472,get,recv_unknown,,x
2472,get,recv_unknown,,x
2472,set,recv_unknown,,x
2472,get,recv_unknown,,y
2472,get,recv_unknown,,y
2472,get,recv_unknown,,y
2472,set,recv_unknown,,y
2472,get,slot_sealed,BossTotem,headPos
2472,get,slot_sealed,BossTotem,headPos
2472,get,recv_unknown,,x
2472,get,recv_unknown,,x
2472,get,recv_unknown,,x
2472,set,recv_unknown,,x
2472,get,slot_sealed,BossTotem,headPos
2472,get,slot_sealed,BossTotem,headPos
2472,get,recv_unknown,,y
2472,get,recv_unknown,,y
2472,get,recv_unknown,,y
2472,set,recv_unknown,,y
2472,get,recv_unknown,,x
2472,get,recv_unknown,,x
2472,get,recv_unknown,,x
2472,set,recv_unknown,,x
2472,get,recv_unknown,,y
2472,get,recv_unknown,,y
2472,get,recv_unknown,,y
2472,set,recv_unknown,,y
2472,get,slot_sealed,BossTotem,bodyAngMax
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,set,accessor,Spritemap,frame
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,call,call_method_virtual,BossTotem,setOrigin
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,get,slot_sealed,BossTotem,bodyAng
2472,set,slot_sealed,Spritemap,angle
2472,get,recv_scope,,x
2472,get,recv_unknown,,x
2472,get,slot_sealed,BossTotem,legsBase
2472,get,recv_unknown,,x
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,get,slot_sealed,Spritemap,scaleX
2472,get,recv_scope,,y
2472,get,recv_unknown,,y
2472,get,slot_sealed,BossTotem,legsBase
2472,get,recv_unknown,,y
2472,call,call_method_virtual,BossTotem,renderPart
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,get,recv_scope,,Math
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,get,slot_sealed,Spritemap,scaleX
2472,call,recv_unknown,,abs
2472,set,slot_sealed,Spritemap,scaleX
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,get,slot_sealed,BossTotem,bodyAng
2472,set,slot_sealed,Spritemap,angle
2472,get,recv_scope,,x
2472,get,recv_unknown,,x
2472,get,slot_sealed,BossTotem,legsBase
2472,get,recv_unknown,,x
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,get,slot_sealed,Spritemap,scaleX
2472,get,recv_scope,,y
2472,get,recv_unknown,,y
2472,get,slot_sealed,BossTotem,legsBase
2472,get,recv_unknown,,y
2472,call,call_method_virtual,BossTotem,renderPart
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,get,recv_scope,,Math
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,get,slot_sealed,Spritemap,scaleX
2472,call,recv_unknown,,abs
2472,set,slot_sealed,Spritemap,scaleX
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,set,slot_sealed,Spritemap,angle
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,set,accessor,Spritemap,frame
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,get,slot_sealed,BossTotem,armsBase
2472,get,recv_unknown,,x
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,get,slot_sealed,Spritemap,scaleX
2472,call,call_method_virtual,BossTotem,setOrigin
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,get,slot_sealed,BossTotem,bodyAng
2472,set,slot_sealed,Spritemap,angle
2472,get,recv_scope,,x
2472,get,recv_unknown,,x
2472,get,slot_sealed,BossTotem,armsBase
2472,get,recv_unknown,,x
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,get,slot_sealed,Spritemap,scaleX
2472,get,recv_scope,,y
2472,get,recv_unknown,,y
2472,get,slot_sealed,BossTotem,armsBase
2472,get,recv_unknown,,y
2472,call,call_method_virtual,BossTotem,renderPart
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,get,recv_scope,,Math
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,get,slot_sealed,Spritemap,scaleX
2472,call,recv_unknown,,abs
2472,set,slot_sealed,Spritemap,scaleX
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,get,slot_sealed,BossTotem,bodyAng
2472,set,slot_sealed,Spritemap,angle
2472,get,recv_scope,,x
2472,get,recv_unknown,,x
2472,get,slot_sealed,BossTotem,armsBase
2472,get,recv_unknown,,x
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,get,slot_sealed,Spritemap,scaleX
2472,get,recv_scope,,y
2472,get,recv_unknown,,y
2472,get,slot_sealed,BossTotem,armsBase
2472,get,recv_unknown,,y
2472,call,call_method_virtual,BossTotem,renderPart
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,get,recv_scope,,Math
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,get,slot_sealed,Spritemap,scaleX
2472,call,recv_unknown,,abs
2472,set,slot_sealed,Spritemap,scaleX
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,set,slot_sealed,Spritemap,angle
2472,get,slot_sealed,BossTotem,activated
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,get,slot_sealed,BossTotem,laserCol
2472,set,accessor,Spritemap,color
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,set,accessor,Spritemap,frame
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,get,slot_sealed,BossTotem,headOrigin
2472,call,call_method_virtual,BossTotem,setOrigin
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,set,slot_sealed,Spritemap,angle
2472,get,slot_sealed,BossTotem,activationStage
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,get,slot_sealed,BossTotem,activationStage
2472,set,accessor,Spritemap,alpha
2472,get,recv_scope,,x
2472,get,slot_sealed,BossTotem,headPos
2472,get,recv_unknown,,x
2472,get,recv_scope,,y
2472,get,slot_sealed,BossTotem,headPos
2472,get,recv_unknown,,y
2472,call,call_method_virtual,BossTotem,renderPart
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,set,accessor,Spritemap,alpha
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,set,slot_sealed,Spritemap,angle
2472,get,slot_sealed,BossTotem,sprBossTotem
2472,set,accessor,Spritemap,color
2472,get,slot_sealed,BossTotem,activated
2472,get,recv_scope,,Draw
2472,get,recv_scope,,FP
2472,get,recv_classobj,,world
2472,get,recv_scope,,Game
2472,get,recv_unknown,,nightBmp
2472,get,recv_scope,,FP
2472,get,recv_classobj,,camera
2472,call,recv_classobj,,setTarget
2472,get,slot_sealed,BossTotem,headPos
2472,get,slot_sealed,BossTotem,laserPos
2472,call,call_method_virtual,BossTotem,getLaserRect
2472,get,recv_scope,,Draw
2472,get,recv_unknown,,x
2472,get,recv_unknown,,y
2472,get,recv_unknown,,width
2472,get,recv_unknown,,height
2472,get,slot_sealed,BossTotem,laserCol
2472,get,slot_sealed,BossTotem,activationStage
2472,call,recv_classobj,,rect
2472,get,slot_sealed,BossTotem,headPos
2472,get,slot_sealed,BossTotem,laserPos
2472,call,call_method_virtual,BossTotem,getLaserRect
2472,get,recv_scope,,Draw
2472,get,recv_unknown,,x
2472,get,recv_unknown,,y
2472,get,recv_unknown,,width
2472,get,recv_unknown,,height
2472,get,slot_sealed,BossTotem,laserCol
2472,get,slot_sealed,BossTotem,activationStage
2472,call,recv_classobj,,rect
2472,get,recv_scope,,Draw
2472,call,recv_classobj,,resetTarget
2473,get,recv_unknown,,x
2473,get,recv_unknown,,x
2473,get,recv_unknown,,y
2473,get,recv_unknown,,y
2473,get,recv_unknown,,x
2473,get,recv_unknown,,y
2473,get,recv_scope,,FP
2473,get,recv_classobj,,world
2473,get,recv_scope,,x
2473,get,recv_unknown,,x
2473,call,recv_scope,,int
2473,get,slot_sealed,BossTotem,laserWidth
2473,get,recv_scope,,y
2473,get,recv_unknown,,y
2473,get,slot_sealed,BossTotem,laserWidth
2473,call,recv_unknown,,collideRect
2473,get,recv_scope,,FP
2473,get,recv_classobj,,width
2473,get,recv_scope,,x
2473,get,recv_unknown,,x
2473,get,slot_sealed,BossTotem,laserWidth
2473,get,recv_scope,,y
2473,get,recv_unknown,,y
2473,get,recv_unknown,,x
2473,get,recv_unknown,,x
2473,get,slot_sealed,BossTotem,laserWidth
2473,get,recv_unknown,,y
2473,get,recv_unknown,,y
2474,get,slot_sealed,BossTotem,sprBossTotem
2474,get,recv_scope,,x
2474,get,recv_scope,,y
2474,get,recv_unknown,,x
2474,get,recv_unknown,,y
2474,get,recv_scope,,graphic
2474,get,recv_scope,,Image
2474,get,recv_scope,,BlendMode
2474,get,recv_unknown,,SCREEN
2474,set,recv_unknown,,blend
2474,get,recv_scope,,graphic
2474,get,recv_scope,,Image
2474,get,recv_scope,,graphic
2474,get,recv_scope,,Image
2474,get,recv_unknown,,scale
2474,set,recv_unknown,,scale
2474,get,recv_scope,,Draw
2474,get,recv_scope,,FP
2474,get,recv_classobj,,world
2474,get,recv_scope,,Game
2474,get,recv_unknown,,nightBmp
2474,get,recv_scope,,FP
2474,get,recv_classobj,,camera
2474,call,recv_classobj,,setTarget
2474,get,recv_scope,,graphic
2474,get,recv_scope,,Image
2474,get,recv_unknown,,alpha
2474,get,slot_sealed,BossTotem,activationStage
2474,get,recv_scope,,graphic
2474,get,recv_scope,,Image
2474,get,slot_sealed,BossTotem,activationStage
2474,set,recv_unknown,,alpha
2474,get,recv_scope,,graphic
2474,get,recv_scope,,Image
2474,set,recv_unknown,,alpha
2474,get,recv_scope,,Draw
2474,call,recv_classobj,,resetTarget
2474,get,recv_scope,,graphic
2474,get,recv_scope,,Image
2474,get,recv_scope,,BlendMode
2474,get,recv_unknown,,NORMAL
2474,set,recv_unknown,,blend
2474,get,recv_scope,,graphic
2474,get,recv_scope,,Image
2474,get,recv_scope,,graphic
2474,get,recv_scope,,Image
2474,get,recv_unknown,,scale
2474,set,recv_unknown,,scale
2474,get,recv_unknown,,x
2474,get,recv_unknown,,y
2475,get,recv_unknown,,x
2475,set,slot_sealed,Image,originX
2475,get,recv_unknown,,y
2475,set,slot_sealed,Image,originY
2475,get,slot_sealed,Image,originX
2475,set,slot_sealed,Image,x
2475,get,slot_sealed,Image,originY
2475,set,slot_sealed,Image,y
2476,get,slot_sealed,BossTotem,currentAnimation
2477,get,slot_sealed,BossTotem,fullyActivated
2477,get,slot_sealed,BossTotem,activationRestTime
2479,get,recv_scope,,Object
2479,get,recv_scope,,Tweener
2479,get,recv_scope,,Entity
2479,get,recv_scope,,Mobile
2479,get,recv_scope,,Enemy
2479,get,recv_scope,,Enemy
2482,get,recv_scope,,Object
2482,get,recv_scope,,ByteArray
2482,get,recv_scope,,ByteArrayAsset
2482,get,recv_scope,,ByteArrayAsset
2485,get,recv_scope,,Object
2485,get,recv_scope,,ByteArray
2485,get,recv_scope,,ByteArrayAsset
2485,get,recv_scope,,ByteArrayAsset
2487,get,recv_scope,,BrickWell_imgBrickWell
2487,get,slot_sealed,BrickWell,imgBrickWell
2487,get,slot_sealed,BrickWell,sprBrickWell
2487,get,slot_sealed,BrickWell,sprBrickWell
2487,set,slot_sealed,Image,y
2487,get,slot_sealed,BrickWell,sprBrickWell
2487,set,slot_sealed,Image,originY
2487,get,slot_sealed,BrickWell,sprBrickWell
2487,set,slot_sealed,Image,x
2487,get,slot_sealed,BrickWell,sprBrickWell
2487,set,slot_sealed,Image,originX
2487,call,recv_scope,,setHitbox
2487,get,recv_scope,,y
2487,get,recv_scope,,originY
2487,get,recv_scope,,height
2488,get,recv_scope,,Object
2488,get,recv_scope,,Tweener
2488,get,recv_scope,,Entity
2488,get,recv_scope,,Entity
2491,get,recv_scope,,Object
2491,get,recv_scope,,ByteArray
2491,get,recv_scope,,ByteArrayAsset
2491,get,recv_scope,,ByteArrayAsset
2492,get,recv_scope,,BobBoss_imgBobBoss1
2492,get,recv_scope,,BobBoss_imgBobBoss2
2492,get,recv_scope,,BobBoss_imgBobBoss3
2492,get,recv_scope,,imgBobBoss1
2492,get,recv_scope,,imgBobBoss2
2492,get,recv_scope,,imgBobBoss3
2493,get,recv_scope,,BobBoss_imgBobBossWeapons
2493,get,slot_sealed,BobBoss,imgBobBossWeapons
2493,get,recv_scope,,images
2493,get,recv_scope,,endAnim
2493,get,recv_scope,,Player
2493,get,recv_classobj,,hasFire
2493,get,recv_scope,,FP
2493,get,recv_classobj,,world
2493,call,recv_unknown,,remove
2493,get,recv_scope,,Game
2493,get,recv_classobj,,levelMusics
2493,get,recv_scope,,FP
2493,get,recv_classobj,,world
2493,get,recv_scope,,Game
2493,get,recv_unknown,,level
2493,get,recv_scope,,Game
2493,get,recv_classobj,,bossMusic
2493,get,slot_sealed,BobBoss,sprBobBossWeapons
2493,get,slot_sealed,BobBoss,sprBobBossWeapons
2493,set,slot_sealed,Spritemap,y
2493,get,slot_sealed,BobBoss,sprBobBossWeapons
2493,get,slot_sealed,BobBoss,sprBobBossWeapons
2493,get,slot_sealed,Spritemap,y
2493,set,slot_sealed,Spritemap,originY
2493,get,slot_sealed,BobBoss,sprBobBossWeapons
2493,set,accessor,Spritemap,frame
2493,get,slot_sealed,BobBoss,sprBobBossWeapons
2493,get,accessor,Spritemap,width
2493,get,recv_scope,,swordSpinRate
2493,get,recv_scope,,swordSpinRate
2493,get,recv_scope,,graphic
2493,get,recv_scope,,Spritemap
2493,set,recv_unknown,,rate
2493,get,recv_scope,,swordSpinRate
2493,get,recv_scope,,graphic
2493,get,recv_scope,,Spritemap
2493,set,recv_unknown,,rate
2493,get,recv_scope,,swordSpinRate
2493,get,slot_sealed,BobBoss,bossType
2493,get,recv_scope,,graphic
2493,get,recv_scope,,Spritemap
2493,set,recv_unknown,,alpha
2493,call,recv_scope,,setHitbox
2493,get,recv_scope,,FP
2493,get,recv_classobj,,world
2493,get,slot_sealed,BobBoss,bossType
2493,get,slot_sealed,BobBoss,text
2493,get,slot_sealed,BobBoss,bossType
2493,call,recv_unknown,,add
2494,get,recv_scope,,Player
2494,get,recv_classobj,,hasFire
2494,get,recv_scope,,FP
2494,get,recv_classobj,,world
2494,call,recv_unknown,,remove
2494,get,recv_scope,,Game
2494,get,recv_classobj,,freezeObjects
2494,get,slot_sealed,BobBoss,formingTimer
2494,get,slot_sealed,BobBoss,formingTimer
2494,set,slot_sealed,BobBoss,formingTimer
2494,get,recv_scope,,graphic
2494,get,recv_scope,,Spritemap
2494,get,slot_sealed,BobBoss,formingTimer
2494,get,slot_sealed,BobBoss,formingTimerMax
2494,set,recv_unknown,,alpha
2494,get,recv_scope,,graphic
2494,get,recv_scope,,Spritemap
2494,get,slot_sealed,BobBoss,formingTimer
2494,get,slot_sealed,BobBoss,formingTimerMax
2494,set,recv_unknown,,scale
2494,get,slot_sealed,BobBoss,formingTimer
2494,get,slot_sealed,BobBoss,formingTimerMax
2494,get,recv_scope,,graphic
2494,get,recv_scope,,Spritemap
2494,get,recv_scope,,FP
2494,call,recv_classobj,,getColorRGB
2494,set,recv_unknown,,color
2494,call,recv_scope,,standingAnimation
2495,get,recv_scope,,Player
2495,get,recv_classobj,,hasFire
2496,get,recv_scope,,swordSpinning
2496,get,recv_scope,,swordSpinResetTimer
2496,get,recv_scope,,swordSpinResetTimer
2496,set,recv_scope,,swordSpinResetTimer
2496,call,recv_scope,,swordSpinningBegin
2497,get,recv_scope,,swordSpinning
2497,get,recv_scope,,swordSpin
2497,get,recv_scope,,swordIndex
2497,get,recv_scope,,swordSpin
2497,get,recv_scope,,swordIndex
2497,get,recv_scope,,swordSpinRate
2497,get,recv_scope,,swordSpin
2497,get,recv_scope,,swordSpin
2497,get,recv_scope,,swordSpinRate
2497,get,recv_scope,,swordSpin
2497,get,recv_scope,,swordSpin
2497,get,recv_scope,,swordSpinRate
2497,get,recv_scope,,swordSpin
2497,get,recv_scope,,swordIndex
2497,get,recv_scope,,swordSpin
2497,get,recv_scope,,swordIndex
2497,get,recv_scope,,swordSpinRate
2497,get,recv_scope,,Math
2497,get,recv_unknown,,PI
2497,get,recv_scope,,Math
2497,get,recv_scope,,swordSpin
2497,get,recv_scope,,swordIndex
2497,get,recv_scope,,swordSpinBegin
2497,get,recv_scope,,swordIndex
2497,call,recv_unknown,,abs
2497,get,recv_scope,,swordSpin
2497,get,recv_scope,,swordIndex
2497,call,recv_scope,,swordSpinningStop
2497,get,slot_sealed,BobBoss,bossType
2498,get,recv_scope,,hitsTimer
2498,get,slot_sealed,BobBoss,bossType
2498,get,recv_scope,,Game
2498,get,recv_classobj,,freezeObjects
2498,get,recv_scope,,swords
2498,set,recv_scope,,swords
2498,get,recv_scope,,swordSpinBegin
2498,get,recv_scope,,Math
2498,get,recv_unknown,,PI
2498,get,recv_scope,,Math
2498,get,recv_unknown,,PI
2498,get,recv_scope,,swords
2498,get,recv_scope,,swordSpin
2498,get,recv_scope,,swordSpinBegin
2498,get,recv_scope,,swords
2499,get,recv_scope,,destroy
2499,get,recv_scope,,FP
2499,get,recv_classobj,,world
2499,get,recv_scope,,x
2499,get,recv_scope,,y
2499,call,recv_unknown,,nearestToPoint
2499,get,recv_scope,,Player
2499,get,slot_sealed,BobBoss,nextBossTimer
2499,get,slot_sealed,BobBoss,bossType
2499,get,recv_scope,,FP
2499,get,recv_classobj,,world
2499,get,recv_scope,,FP
2499,get,recv_classobj,,width
2499,get,recv_scope,,Tile
2499,get,recv_classobj,,w
2499,get,recv_scope,,FP
2499,get,recv_classobj,,height
2499,get,recv_scope,,Tile
2499,get,recv_classobj,,h
2499,get,slot_sealed,BobBoss,bossType
2499,call,recv_unknown,,add
2499,get,recv_scope,,FP
2499,get,recv_classobj,,world
2499,get,recv_scope,,FP
2499,get,recv_classobj,,width
2499,get,recv_scope,,Tile
2499,get,recv_classobj,,w
2499,get,recv_scope,,FP
2499,get,recv_classobj,,height
2499,get,recv_scope,,Tile
2499,get,recv_classobj,,h
2499,call,recv_unknown,,add
2499,get,recv_scope,,Game
2499,get,recv_classobj,,levelMusics
2499,get,recv_scope,,FP
2499,get,recv_classobj,,world
2499,get,recv_scope,,Game
2499,get,recv_unknown,,level
2499,get,recv_scope,,Main
2499,get,recv_scope,,Main
2499,get,recv_classobj,,badges
2499,call,recv_classobj,,unlockMedal
2499,get,recv_scope,,FP
2499,get,recv_classobj,,world
2499,call,recv_unknown,,remove
2499,set,slot_sealed,Player,receiveInput
2499,set,slot_sealed,Player,hits
2499,set,slot_sealed,Player,directionFace
2499,get,accessor,Player,graphic
2499,get,recv_scope,,Image
2499,set,recv_unknown,,color
2499,get,slot_sealed,BobBoss,nextBossTimer
2499,get,slot_sealed,BobBoss,nextBossTimer
2499,set,slot_sealed,BobBoss,nextBossTimer
2499,get,recv_scope,,graphic
2499,get,recv_scope,,Spritemap
2499,get,recv_scope,,graphic
2499,get,recv_scope,,Spritemap
2499,get,recv_unknown,,scaleX
2499,set,recv_unknown,,scaleX
2499,get,recv_scope,,graphic
2499,get,recv_scope,,Spritemap
2499,get,recv_scope,,graphic
2499,get,recv_scope,,Spritemap
2499,get,recv_unknown,,scaleY
2499,set,recv_unknown,,scaleY
2499,get,recv_scope,,v
2499,get,recv_scope,,Math
2499,get,recv_scope,,v
